directed_id,original_edge_id,nvdb_id,name,geometry,is_reverse
652,665,3715673,Trädgårdsgatan,"LINESTRING (17.967879924387987 59.356911748917, 17.96776842309822 59.356912897280225, 17.967632656139504 59.35692325790465, 17.967506311324673 59.356942114796006, 17.967386043617825 59.356970040174666, 17.96726135176717 59.357001679424044, 17.967144799206856 59.35704409607123, 17.967031081461943 59.35708975489104, 17.96692389098515 59.357137205960164, 17.96684748624219 59.35717654534188, 17.96677621733801 59.35721806635478, 17.96672228399695 59.35725630368877, 17.966578517418544 59.35734700974722, 17.96649227866095 59.35742359213674, 17.96640907600481 59.357497661176275, 17.966352548536527 59.35757106005308, 17.966295989841704 59.35764390248396, 17.966265185408155 59.35771036273758, 17.96623760110245 59.357785484014066, 17.966230492163785 59.357854837525295, 17.96624725012787 59.35793065680941, 17.966271560211784 59.35799843251108, 17.966299347702787 59.35804127036524, 17.966320101076548 59.35806200387713, 17.966364208959018 59.35808208356602, 17.96645961426841 59.358111477635674, 17.966536576018072 59.358146648904494)",false
653,666,3465259,Humblegatan,"LINESTRING (17.970118699042203 59.357998528342634, 17.969985787900836 59.35800356949581, 17.969823492726437 59.35801317197483, 17.96967771204925 59.35802223616747, 17.96955733085712 59.358036364586596, 17.969452092750274 59.35805379613011, 17.969359045429986 59.3580784081466, 17.969259355223862 59.35810857200676, 17.969184285310604 59.35814817618894, 17.969122909694594 59.35819383935142, 17.969040723536857 59.35826680864927, 17.968634072692666 59.358605165060396, 17.968052866513872 59.35907079184271, 17.967763743580235 59.35929533124843)",false
654,667,3465258,Humblegatan,"LINESTRING (17.97013623215312 59.35799786364701, 17.970118699042203 59.357998528342634)",false
655,668,3465257,Humblegatan,"LINESTRING (17.970688394555644 59.357992452079024, 17.97037718996171 59.35799425321788, 17.970167468946492 59.35799667903934, 17.97013623215312 59.35799786364701)",false
656,669,3465256,Albygatan,"LINESTRING (17.970633588123512 59.35819761964167, 17.970579136531658 59.35840145814326, 17.970532919393634 59.358630916557836, 17.97052847458937 59.35871795694901, 17.97052787367991 59.35877086195234, 17.970534326600934 59.358870818351534)",false
657,670,3465255,Albygatan,"LINESTRING (17.970635953805445 59.35818876667076, 17.970633588123512 59.35819761964167)",false
658,671,3465254,Albygatan,"LINESTRING (17.970688394555644 59.357992452079024, 17.970635953805445 59.35818876667076)",false
659,672,3465197,Gjuteribacken,"LINESTRING (17.97107501471762 59.3596503975408, 17.970828845374076 59.35978660327286)",false
660,674,1088835,Landsvägen,"LINESTRING (17.974724352573862 59.35842260498659, 17.97480116036338 59.35833236685563)",false
661,675,1088836,Landsvägen,"LINESTRING (17.97480116036338 59.35833236685563, 17.974860374882564 59.35827376551843)",false
662,676,3713779,Landsvägen,"LINESTRING (17.974860374882564 59.35827376551843, 17.974815183024287 59.35825232324446, 17.974790997160838 59.35821852199358, 17.974789413621203 59.358178130271966, 17.97482334776803 59.35813774548828, 17.974879874471227 59.35811055753609, 17.974948950763885 59.35810606827621)",false
663,677,1088839,Landsvägen,"LINESTRING (17.97513327162135 59.35820952212682, 17.97511387351841 59.35824084077674, 17.97506702722443 59.35826803247945, 17.975004065347314 59.35828203224253, 17.97493301810557 59.35828449884895, 17.974860374882564 59.35827376551843)",false
664,678,3713775,Landsvägen,"LINESTRING (17.97494496609567 59.358043908044415, 17.974948950763885 59.35810606827621)",false
665,679,3713780,Landsvägen,"LINESTRING (17.974948950763885 59.35810606827621, 17.975018715199713 59.358106462419855, 17.975068751940043 59.35812213285508, 17.97511393663944 59.35814851748775, 17.975136521209976 59.35818231929686, 17.97513327162135 59.35820952212682)",false
666,680,3713774,Landsvägen,"LINESTRING (17.97495682558941 59.35774884990002, 17.97494496609567 59.358043908044415)",false
667,681,3713344,Landsvägen,"LINESTRING (17.97495682558941 59.35774884990002, 17.975010287059227 59.357508713159696)",false
668,682,3713345,Landsvägen,"LINESTRING (17.975010287059227 59.357508713159696, 17.97503841124976 59.357391586869106)",false
669,683,3715674,Trädgårdsgatan,"LINESTRING (17.966536576018072 59.358146648904494, 17.966587751031494 59.358172719415954, 17.96663411595118 59.358193307461256, 17.966729510227662 59.35822510802586, 17.966908636364515 59.35827005637699, 17.967002792627554 59.358301964010074, 17.96709646487564 59.35834658422069, 17.967150705688038 59.358393882289526, 17.96724558041373 59.35842832630167, 17.96747106300129 59.35848746842549)",false
670,685,3715703,Albygatan,"LINESTRING (17.970688394555644 59.357992452079024, 17.97086500282734 59.35713351497698)",false
671,686,1088837,Cirkusgränd,"LINESTRING (17.97513327162135 59.35820952212682, 17.975227672619713 59.35822231057316)",false
672,687,1088838,Cirkusgränd,"LINESTRING (17.975227672619713 59.35822231057316, 17.975341916090027 59.35823779100537, 17.97542907870093 59.358264187584375)",false
673,688,1095075,Landsvägen,"LINESTRING (17.96382264606123 59.36100632431798, 17.963723181534945 59.36101239632862, 17.96342405721467 59.361073482373165)",false
674,691,1095078,Gjuteribacken,"LINESTRING (17.970628878840028 59.36062039314356, 17.970685244334664 59.36066694950577)",false
675,692,1095077,Landsvägen,"LINESTRING (17.970685244334664 59.36066694950577, 17.97071623682998 59.36059425659091)",false
676,693,1095076,Landsvägen,"LINESTRING (17.970782744679124 59.36066239061582, 17.970685244334664 59.36066694950577)",false
677,694,1309604,Tulegatan,"LINESTRING (17.973387515716762 59.365130552973426, 17.973557130986496 59.36510766903263, 17.97379865524538 59.36506204512347)",false
678,695,1309603,Tulegatan,"LINESTRING (17.97385229518805 59.365112921797575, 17.973653608279452 59.36519823888312, 17.97350354492162 59.36530670841766)",false
679,696,1309605,Tulegatan,"LINESTRING (17.97379865524538 59.36506204512347, 17.97381773864886 59.3650584376558, 17.97405739559872 59.36499732812696, 17.97502253082499 59.36468465478663)",false
680,697,1309602,Tulegatan,"LINESTRING (17.975067890620142 59.36471631300349, 17.9738595569837 59.36510980870918, 17.97385229518805 59.365112921797575)",false
681,698,1309606,Tulegatan,"LINESTRING (17.97502253082499 59.36468465478663, 17.975371666132453 59.364571542737785)",false
682,699,1309607,Tulegatan,"LINESTRING (17.975371666132453 59.364571542737785, 17.97541283562184 59.36455820403303, 17.975714161777216 59.36446326210246, 17.975838914456073 59.36440497029976, 17.97584573131045 59.36439497501895)",false
683,700,1309601,Tulegatan,"LINESTRING (17.97594803406504 59.36447242550484, 17.975862528419825 59.36447778356298, 17.975755967173423 59.36449597801354, 17.97564549537536 59.364528207875715, 17.975411391361853 59.36460444822276)",false
684,701,1309457,Tulegatan,"LINESTRING (17.97594803406504 59.36447242550484, 17.975892283515442 59.364454540401596, 17.97585587846931 59.364428611434796, 17.97584573131045 59.36439497501895)",false
685,702,1309458,Tulegatan,"LINESTRING (17.97584573131045 59.36439497501895, 17.975861027927927 59.364375278967536, 17.97588431059777 59.36435390889677, 17.97591804577182 59.36433550814472, 17.97597070588449 59.36432455594739, 17.97605797353543 59.36433047090965)",false
686,703,1309456,Tulegatan,"LINESTRING (17.9760966299837 59.36446545601918, 17.976068073400384 59.36447244320599, 17.97600572931628 59.36447433406127, 17.97594803406504 59.36447242550484)",false
687,704,1309459,Tulegatan,"LINESTRING (17.97605797353543 59.36433047090965, 17.976093115490333 59.36433535657124, 17.976115693907413 59.36434271270227, 17.976146374621273 59.364363380734545, 17.97615840355224 59.36437650412765, 17.976167203450615 59.36440761927425)",false
688,705,1309455,Tulegatan,"LINESTRING (17.976167203450615 59.36440761927425, 17.97614791683664 59.364434613221896, 17.976131363097373 59.364450608839114, 17.9760966299837 59.36446545601918)",false
689,706,3464830,Tulegatan,"LINESTRING (17.975411391361853 59.36460444822276, 17.975270745560806 59.36465025068303)",false
690,707,3464831,Tulegatan,"LINESTRING (17.975270745560806 59.36465025068303, 17.975255920428147 59.36465507940144)",false
691,708,3464832,Tulegatan,"LINESTRING (17.975255920428147 59.36465507940144, 17.975067890620142 59.36471631300349)",false
692,712,3830764,Järnvägsgatan,"LINESTRING (17.973976901317613 59.360383514748726, 17.973678551834595 59.36047223255972)",false
693,713,3897574,,"LINESTRING (17.97447180935685 59.36114155587716, 17.974853022173946 59.36103205454382, 17.97499191957662 59.360997180509095, 17.975088670355127 59.36096241480938, 17.975167872241016 59.360929297813875, 17.97527577923747 59.36089695150497)",false
694,714,3715663,Mariagatan,"LINESTRING (17.97791522935539 59.36311502789385, 17.977324019994303 59.36261979173783)",false
695,715,3715664,Vintergatan,"LINESTRING (17.977324019994303 59.36261979173783, 17.976801372973867 59.3627865705413, 17.976074604359322 59.36302167139094)",false
696,716,3715665,Mariagatan,"LINESTRING (17.977324019994303 59.36261979173783, 17.976770365818496 59.36217061738278, 17.976748979203315 59.36215326602266, 17.976730300616172 59.36213811277802, 17.976713417026186 59.362109497983724, 17.976730345758533 59.36207180785687, 17.976780219185326 59.362047780533956, 17.976838309523316 59.362029179040796, 17.977510201226565 59.361814024403294, 17.97755075163915 59.36180103966907)",false
697,717,3715666,Vintergatan,"LINESTRING (17.97916984887591 59.36186603592601, 17.979184716817446 59.36189833852695, 17.97915489818427 59.36196768564459, 17.979098137624383 59.36201044356194, 17.979031427013854 59.362060694060276, 17.978938789850663 59.362098802213126, 17.978633926009508 59.362197166726354, 17.97831302248459 59.3623007045491, 17.97803795926857 59.36238945092752, 17.97784077549588 59.36245306989175, 17.977324019994303 59.36261979173783)",false
698,718,3713751,Vintergatan,"LINESTRING (17.97755075163915 59.36180103966907, 17.977659431329332 59.36176623674573, 17.978845256691837 59.36180499586254, 17.978924054651507 59.36180757091957, 17.979050777306572 59.361818990735735, 17.97915311862902 59.36183800739358, 17.97916984887591 59.36186603592601)",false
699,719,569482,Milstensvägen,"LINESTRING (17.95444746797904 59.3805712493398, 17.954494991704046 59.38081755326142, 17.95450654129319 59.381006066591205, 17.95451807346521 59.38119458031249, 17.95452159675355 59.382033573571135, 17.95452262488136 59.382282287982086)",false
700,720,376108,Brännarvägen,"LINESTRING (17.947807382602115 59.38163676976625, 17.948358321720765 59.38194792800246)",false
701,721,376109,Brännarvägen,"LINESTRING (17.948358321720765 59.38194792800246, 17.948769075438168 59.38218732175895)",false
702,722,376110,Forskningsringen,"LINESTRING (17.948769075438168 59.38218732175895, 17.948456111568923 59.38240677104694, 17.9482547281307 59.382681664061444, 17.948199407121887 59.38302186984673, 17.94825077503026 59.38327356979646, 17.948405774722428 59.38347352213542)",false
703,723,569483,Milstensvägen,"LINESTRING (17.95452262488136 59.382282287982086, 17.95456563592764 59.38249249907486, 17.954608630748613 59.382702719509794, 17.954667653103915 59.38299122100017, 17.954727354616104 59.38310140057769, 17.954845558527776 59.38331950442984, 17.954950700489405 59.38357529440981)",false
704,724,376111,Forskningsringen,"LINESTRING (17.948405774722428 59.38347352213542, 17.948628797688862 59.383662114440796, 17.948827564123054 59.38378233360698, 17.94917397650049 59.383948266622106)",false
705,725,738953,Forskningsringen,"LINESTRING (17.954950700489405 59.38357529440981, 17.954652376407527 59.383610181010035)",false
706,726,569484,Milstensvägen,"LINESTRING (17.954950700489405 59.38357529440981, 17.955260184803663 59.383955975085165)",false
707,727,738954,Forskningsringen,"LINESTRING (17.954652376407527 59.383610181010035, 17.954588771563866 59.383617624938736, 17.954433380050247 59.3836234016417, 17.95417315049519 59.383650172316834, 17.95381111191142 59.383687417147435, 17.95339804618254 59.38372991438434, 17.953296910710172 59.3837446866136, 17.95323962516869 59.38376302136935)",false
708,728,738955,Backstugevägen,"LINESTRING (17.95323962516869 59.38376302136935, 17.953370043233072 59.38400639657238, 17.9535249205931 59.384262229122605, 17.95359858608633 59.38438391824794, 17.953683580988713 59.384487837245935, 17.95380131689851 59.384631783305636, 17.953890726626202 59.384718618893906, 17.95401292401383 59.38483731228673)",false
709,729,738961,Forskningsringen,"LINESTRING (17.94917397650049 59.383948266622106, 17.949452504325194 59.38403063849721, 17.949674622679012 59.38408976360088, 17.949912831259436 59.38412933053387)",false
710,730,738951,Ursviksvägen,"LINESTRING (17.95702135345013 59.383856189394855, 17.956921260394342 59.38389827583496, 17.956798155065975 59.38391195854746, 17.956672360320145 59.38390852114495, 17.95636318833466 59.38387895039274, 17.956049238053417 59.383869130358164, 17.95581301559859 59.38387852048617, 17.955611912063166 59.38390265064679, 17.955344740141488 59.38394315866099)",false
711,731,738952,Ursviksvägen,"LINESTRING (17.955344740141488 59.38394315866099, 17.955260184803663 59.383955975085165)",false
712,732,569485,Milstensvägen,"LINESTRING (17.955260184803663 59.383955975085165, 17.955565229602264 59.384367101017624)",false
713,733,738962,Forskningsringen,"LINESTRING (17.949912831259436 59.38412933053387, 17.950100313089436 59.38414093067436, 17.95034982610209 59.384142563389815, 17.950482725096087 59.38414343792756, 17.95072402532344 59.38414501315883, 17.950932626302563 59.38413170163276, 17.951201375751754 59.38409285639687, 17.951407869916828 59.384060389028114)",false
714,734,738934,Skattetorpsvägen,"LINESTRING (17.951407869916828 59.384060389028114, 17.951449928618022 59.38438560535144, 17.951460007585037 59.38441562356825, 17.951476844943606 59.384465832760554, 17.951519724603166 59.38459371019947, 17.951569687980115 59.384742678805814)",false
715,735,738938,Gårdsstigen,"LINESTRING (17.949912831259436 59.38412933053387, 17.949397417118224 59.38494389368153)",false
716,736,569486,Milstensvägen,"LINESTRING (17.955565229602264 59.384367101017624, 17.9556116346471 59.384408480347034)",false
717,737,738963,Marieborgsgatan,"LINESTRING (17.955565229602264 59.384367101017624, 17.955258872884766 59.38445989619134)",false
718,738,569487,Milstensvägen,"LINESTRING (17.9556116346471 59.384408480347034, 17.95658411954106 59.38527557462615)",false
719,739,738964,Marieborgsgatan,"LINESTRING (17.955258872884766 59.38445989619134, 17.95476199998938 59.384610408529134)",false
720,740,738965,Marieborgsgatan,"LINESTRING (17.95476199998938 59.384610408529134, 17.954746869054524 59.38461499185424)",false
721,741,738935,Skattetorpsvägen,"LINESTRING (17.951569687980115 59.384742678805814, 17.951405033094687 59.384781343046726, 17.95127923553836 59.38485425322131)",false
722,742,738937,Skattetorpsvägen,"LINESTRING (17.951569687980115 59.384742678805814, 17.951740647512572 59.384991751321046, 17.95151042401944 59.38499001699951, 17.95127923553836 59.38485425322131)",false
723,743,738936,Skattetorpsvägen,"LINESTRING (17.95127923553836 59.38485425322131, 17.950190518611695 59.385288951950244)",false
724,744,738957,Kronogårdsvägen,"LINESTRING (17.950190518611695 59.385288951950244, 17.949949942049678 59.38515923009908, 17.949761094559086 59.38505741573881, 17.949397417118224 59.38494389368153)",false
