edge_id,source,target,osm_id,highway,name,maxspeed,oneway,lanes,surface,refs,geometry,is_reverse,length_m,maxspeed_kmh,cost_s,from_cell,to_cell,lca_res
1350,1711841953,9586436318,159084757,service,,20.0,,,asphalt,"[1711841953, 9586436318]","LINESTRING (17.9631836 59.36480400000001, 17.9630686 59.3647032)",false,12.964907,20.0,2.3336833,612639521709752319,612639521709752319,8
1351,3438012522,3438012521,336731232,service,,20.0,,,,"[3438012522, 3438012523, 3438012524, 3438012525, 3438012521]","LINESTRING (17.983219000000002 59.37844140000001, 17.9829535 59.37847420000001, 17.9827577 59.3784701, 17.9823419 59.3784524, 17.9822588 59.378389500000004)",false,58.6357,20.0,10.554426,612639521726529535,612639521726529535,8
1352,3705428838,3705415367,453834005,tertiary,Oljetrågsrondellen,30,,,asphalt,"[3705428838, 6204053756, 3705415367]","LINESTRING (17.972620600000003 59.3597382, 17.9726404 59.359725700000006, 17.9726661 59.359718400000006)",false,3.453676,30.0,0.4144411,612639521078509567,612639521078509567,8
1353,3821666638,3821666794,378778325,service,,20.0,,,asphalt,"[3821666638, 3821666799, 3821666796, 3821666794]","LINESTRING (17.9700023 59.35961270000001, 17.9699286 59.359482500000006, 17.969904 59.3593886, 17.969817900000002 59.359325500000004)",false,34.148075,20.0,6.146653,612639521078509567,612639521078509567,8
1354,6266364797,6204053736,807459308,tertiary,Bällstabro,40,yes,2,asphalt,"[6266364797, 6204053736]","LINESTRING (17.9616057 59.360504500000005, 17.9609674 59.3603528)",false,39.911594,40.0,3.5920436,612639521086898175,612639521086898175,8
1355,6186030752,6186030750,172286154,service,,20.0,,,asphalt,"[6186030752, 6186030750]","LINESTRING (17.9696414 59.356500700000005, 17.969809 59.356501900000005)",false,9.499745,20.0,1.7099541,612639521078509567,612639521078509567,8
1356,6204053760,6204053759,366924694,tertiary,Ekensbergsvägen,40,yes,1,asphalt,"[6204053760, 6204053759]","LINESTRING (17.9729134 59.3598562, 17.973123700000002 59.359937900000006)",false,14.98536,40.0,1.3486824,612639521078509567,612639521078509567,8
1357,8097376857,7801747175,868710130,residential,Ryttmästarvägen,5,,,paving_stones,"[8097376857, 8593526925, 7801747175]","LINESTRING (17.9329571 59.375325100000005, 17.932642 59.3753558, 17.931828900000003 59.3754453)",false,65.29214,5.0,47.010338,612639521774764031,612639521774764031,8
1358,9809173902,8137412695,1068575932,tertiary,Kavallerivägen,30,yes,,asphalt,"[9809173902, 9809173901, 9809173900, 9809173899, 8137412695]","LINESTRING (17.9380665 59.3726975, 17.9381174 59.3728647, 17.9382051 59.373006100000005, 17.9383665 59.373157500000005, 17.9386482 59.3733864)",false,84.50191,30.0,10.140228,612639521774764031,612639521774764031,8
1359,8137412695,9809173896,1068575932,tertiary,Kavallerivägen,30,yes,,asphalt,"[8137412695, 9809173898, 9809173897, 9809173889, 9809173896]","LINESTRING (17.9386482 59.3733864, 17.939065600000003 59.3737082, 17.939292000000002 59.3738784, 17.9393703 59.373966900000006, 17.939465900000002 59.37407520000001)",false,89.74838,30.0,10.769806,612639521774764031,612639521774764031,8
1360,9873914643,8893541731,961437129,service,,20.0,,,concrete,"[9873914643, 8893541732, 8893541731]","LINESTRING (17.964565 59.357783100000006, 17.9647151 59.357865800000006, 17.964967400000003 59.358004400000006)",false,33.550068,20.0,6.0390124,612639521086898175,612639521078509567,7
1361,8905383793,8905383794,962734283,service,,20.0,,,asphalt,"[8905383793, 8905383794]","LINESTRING (17.9714443 59.3569553, 17.971933 59.3569882)",false,27.937475,20.0,5.0287457,612639521078509567,612639521078509567,8
1362,9116812334,13827899002,493746717,residential,Gamla Enköpingsvägen,30,,,asphalt,"[9116812334, 13827899002]","LINESTRING (17.9494556 59.380977200000004, 17.9495031 59.3809662)",false,2.9551573,30.0,0.35461888,612639521676197887,612639521676197887,8
1363,9838740859,9838740866,1072298610,living_street,Lötsjövägen,20.0,,,,"[9838740859, 9838740861, 9838740862, 9838740863, 9838740866]","LINESTRING (17.967817500000002 59.373732000000004, 17.9681631 59.373703400000004, 17.968623100000002 59.3736273, 17.968922000000003 59.373586800000005, 17.9690331 59.3735506)",false,72.221855,20.0,12.999933,612639521667809279,612639521705558015,6
1364,9838739722,9838739726,1072296382,living_street,Skidbacken,20.0,,,,"[9838739722, 9838739726]","LINESTRING (17.9597971 59.375997600000005, 17.9595063 59.376056500000004)",false,17.726048,20.0,3.1906884,612639521667809279,612639521667809279,8
1365,10017760733,10017760734,1093761442,service,,20.0,,,,"[10017760733, 10017760734]","LINESTRING (17.9734595 59.3576313, 17.9735391 59.357287400000004)",false,38.505116,20.0,6.9309206,612639521078509567,612639521078509567,8
1366,12056156809,12056156805,156292686,residential,Friluftsvägen,30,,,asphalt,"[12056156809, 12056156805]","LINESTRING (17.975952500000002 59.3669043, 17.976155900000002 59.36676370000001)",false,19.422441,30.0,2.330693,612639521697169407,612639521697169407,8
1367,13313679134,13313679135,1491887249,service,,20.0,no,,,"[13313679134, 13672121848, 13313679135]","LINESTRING (17.965121500000002 59.376902900000005, 17.9651049 59.3769204, 17.9650474 59.376970400000005)",false,8.604613,20.0,1.5488304,612639521667809279,612639521667809279,8
1368,13810375648,13810375649,1510843394,service,,20.0,,,asphalt,"[13810375648, 13810375649]","LINESTRING (17.95869 59.364268900000006, 17.958796500000002 59.36434920000001)",false,10.776918,20.0,1.9398452,612639521770569727,612639521770569727,8
1369,11343897115,423907,1222997361,secondary,Enköpingsvägen,60,yes,3,asphalt,"[11343897115, 423905, 1687124129, 11343897114, 423907]","LINESTRING (17.9732756 59.3813583, 17.9728277 59.38130580000001, 17.9724849 59.3812544, 17.972046000000002 59.3811778, 17.971546500000002 59.3810708)",false,103.23207,60.0,6.1939244,612639521669906431,612639521669906431,8
1370,423934,423926,302047507,tertiary,Ursviksvägen,40,,2,asphalt,"[423934, 423933, 2462950630, 423932, 423931, 267959031, 1678118310, 423930, 1678118336, 423929, 267959032, 423928, 1678118270, 267959033, 423927, 1678118449, 423926]","LINESTRING (17.965432 59.37296070000001, 17.9658965 59.3730126, 17.9664603 59.373029700000004, 17.9669879 59.373015200000005, 17.968387500000002 59.372810300000005, 17.9690888 59.372766600000006, 17.9696462 59.3727894, 17.9701071 59.3728642, 17.9705577 59.372969100000006, 17.970909000000002 59.373095000000006, 17.971235 59.3732404, 17.971499 59.3733962, 17.9716397 59.373502, 17.971792100000002 59.3736547, 17.9719315 59.373834900000006, 17.9720272 59.374090800000005, 17.9720327 59.3744365)",false,492.48975,40.0,44.324078,612639521705558015,612639521707655167,7
1371,50452168,12953812457,926007511,primary_link,,50,yes,,asphalt,"[50452168, 8593526996, 12953812445, 12953812446, 12953812457]","LINESTRING (17.9285961 59.37557820000001, 17.928713300000002 59.3756247, 17.9290367 59.37575820000001, 17.9293307 59.3758527, 17.929428700000003 59.37588100000001)",false,58.06485,50.0,4.1806693,612639521734918143,612639521734918143,8
1372,304089375,538853947,200147737,tertiary,Landsvägen,30,yes,1,asphalt,"[304089375, 5417235895, 56542935, 6204054195, 1601796225, 56542936, 6204054193, 6204054194, 6204054189, 1017320838, 4749285313, 6204054191, 538853947]","LINESTRING (17.967447 59.36142280000001, 17.9677781 59.361394700000005, 17.967987 59.3613756, 17.9686855 59.361316300000006, 17.968828900000002 59.361299200000005, 17.9689455 59.361277400000006, 17.9690468 59.361253600000005, 17.969185500000002 59.3612139, 17.969238100000002 59.3611969, 17.9694158 59.3611396, 17.9697284 59.361029, 17.9702096 59.360850400000004, 17.9706689 59.3606564)",false,206.44452,30.0,24.773342,612639521709752319,612639521709752319,8
1373,9809173881,102598275,1068575929,tertiary,Kavallerivägen,30,yes,,asphalt,"[9809173881, 9809173880, 9809173879, 9809173878, 9809173877, 9809173876, 9809173875, 102598275]","LINESTRING (17.938311000000002 59.373327800000006, 17.9381202 59.3731675, 17.9380466 59.3730832, 17.9379518 59.372967800000005, 17.9378782 59.3728496, 17.937833 59.372742900000006, 17.9377938 59.3725973, 17.937728500000002 59.3724653)",false,102.419525,30.0,12.290342,612639521774764031,612639521774764031,8
1374,103854054,103854061,11629557,unclassified,Madenvägen,50,,2,asphalt,"[103854054, 103854055, 459667643, 103854056, 103854057, 1142146395, 103854058, 103854059, 1636853022, 103854060, 1636852890, 103854061]","LINESTRING (17.939674500000002 59.3808511, 17.9397016 59.3808123, 17.9397665 59.3806835, 17.9398355 59.380579600000004, 17.939921700000003 59.3804912, 17.9400589 59.380394100000004, 17.9402171 59.3803215, 17.9404372 59.3802625, 17.940677100000002 59.3802255, 17.940930400000003 59.380214200000005, 17.9412448 59.380211100000004, 17.9415167 59.3802067)",false,143.7994,50.0,10.353557,612639521737015295,612639521737015295,8
1375,1606597236,10886177011,1163603746,unclassified,Madenvägen,50,,2,asphalt,"[1606597236, 103854064, 10886177011]","LINESTRING (17.9499806 59.378941000000005, 17.9507581 59.3788089, 17.950846300000002 59.378798800000006)",false,51.541542,50.0,3.710991,612639521676197887,612639521676197887,8
1376,103884226,9967883399,1087921739,tertiary,Rissneleden,30,yes,,asphalt,"[103884226, 9967883399]","LINESTRING (17.9722353 59.376523600000006, 17.972101600000002 59.3765555)",false,8.362591,30.0,1.0035108,612639521707655167,612639521707655167,8
1377,103885447,587669169,301972159,tertiary,Rissneleden,40,,,asphalt,"[103885447, 103885448, 103885449, 1612928901, 103885450, 103885451, 103885452, 103885453, 103885454, 103885455, 103885456, 661138858, 103885457, 103885458, 103885459, 103885460, 103885461, 1420895766, 103885463, 587669169]","LINESTRING (17.9545895 59.376400100000005, 17.9539592 59.3763519, 17.9533989 59.3763567, 17.952907 59.3763999, 17.9524709 59.376473100000005, 17.951990000000002 59.376599500000005, 17.951569600000003 59.3767532, 17.951135400000002 59.3769555, 17.9507765 59.3771685, 17.950540200000002 59.37732140000001, 17.9502516 59.377479400000006, 17.9500689 59.37756400000001, 17.9497943 59.37765580000001, 17.949378600000003 59.3777595, 17.9489065 59.3778354, 17.948376500000002 59.37788690000001, 17.9478867 59.3779449, 17.9474428 59.37801150000001, 17.9468782 59.3781278, 17.9463596 59.37826510000001)",false,531.96045,40.0,47.87644,612639521676197887,612639521676197887,8
1378,103887284,738086095,42659192,residential,Örsvängen,40,,2,asphalt,"[103887284, 103887285, 738086095]","LINESTRING (17.9715379 59.375208, 17.9719905 59.3751016, 17.972697800000002 59.374988200000004)",false,70.23759,40.0,6.3213825,612639521707655167,612639521707655167,8
1379,1676583018,103887316,1206969902,service,,20.0,,,,"[1676583018, 103887316]","LINESTRING (17.9762345 59.376580700000005, 17.976077500000002 59.3765014)",false,12.523364,20.0,2.2542055,612639521707655167,612639521707655167,8
1380,539165115,105412828,1184586159,unclassified,Ursviksvägen,30,,,asphalt,"[539165115, 105412828]","LINESTRING (17.9655816 59.3818318, 17.9657042 59.381809700000005)",false,7.3652754,30.0,0.88383305,612639521663614975,612639521663614975,8
1381,105419312,105419603,1184449839,residential,Frejavägen,30,,,asphalt,"[105419312, 105419603]","LINESTRING (17.960073400000002 59.380969400000005, 17.961682500000002 59.381131100000005)",false,92.88737,30.0,11.146483,612639521663614975,612639521663614975,8
1382,234628478,263774432,1178181419,residential,Alms väg,30,,,asphalt,"[234628478, 10086486332, 263774432]","LINESTRING (17.951562900000003 59.3721893, 17.9523422 59.372232800000006, 17.953043400000002 59.372275900000005)",false,84.4214,30.0,10.1305685,612639521766375423,612639521766375423,8
1383,254487867,1906492870,841795926,service,,20.0,,2,compacted,"[254487867, 1906492870]","LINESTRING (17.9638506 59.3981276, 17.963899100000003 59.398247600000005)",false,13.622893,20.0,2.4521208,612639521688780799,612639521688780799,8
1384,263766845,1017320805,146215715,residential,Eliegatan,30,,,asphalt,"[263766845, 1697498859, 10086453793, 1017320805]","LINESTRING (17.9602521 59.3683558, 17.9603606 59.368321400000006, 17.9611811 59.3680615, 17.9618195 59.367859200000005)",false,104.57108,30.0,12.54853,612639521705558015,612639521705558015,8
1385,269742974,10017760761,24829211,residential,Humblegatan,30,yes,,asphalt,"[269742974, 1017320843, 1082192887, 585148437, 10017760761]","LINESTRING (17.974023600000002 59.358204900000004, 17.9739383 59.35813340000001, 17.9735601 59.35804890000001, 17.9730958 59.357977700000006, 17.972856800000002 59.357977500000004)",false,73.73081,30.0,8.847697,612639521078509567,612639521078509567,8
1386,12056156813,274909475,156292686,residential,Friluftsvägen,30,,,asphalt,"[12056156813, 274909475]","LINESTRING (17.9755483 59.3671957, 17.9755746 59.36716560000001)",false,3.6636834,30.0,0.43964198,612639521697169407,612639521697169407,8
1387,56542950,276130941,297148063,tertiary,Landsvägen,40,,,asphalt,"[56542950, 276130941]","LINESTRING (17.9756807 59.3568195, 17.975755200000002 59.3567851)",false,5.697291,40.0,0.51275617,612639521078509567,612639521078509567,8
1388,276130941,7917981359,25341566,residential,Röntgenvägen,30.0,,,asphalt,"[276130941, 6603470826, 8791863727, 8791863726, 7700346252, 11695010708, 276130942, 7917981358, 7917981359]","LINESTRING (17.975755200000002 59.3567851, 17.9759129 59.356874600000005, 17.9760923 59.3569765, 17.976113100000003 59.356988300000005, 17.9764707 59.357191300000004, 17.976606 59.3572737, 17.976663300000002 59.3573068, 17.9771256 59.357096600000006, 17.9785182 59.3565046)",false,215.4407,30.0,25.852884,612639521078509567,612639521078509567,8
1389,280775766,10197174540,172141479,residential,Starrbäcksgatan,30,,,asphalt,"[280775766, 10197174540]","LINESTRING (17.9634576 59.36734010000001, 17.9637011 59.367530900000006)",false,25.307089,30.0,3.0368507,612639521705558015,612639521705558015,8
1390,10188759306,280776415,158669294,residential,Vegagatan,30,,,asphalt,"[10188759306, 11162565893, 280776415]","LINESTRING (17.9621535 59.365810100000004, 17.961737900000003 59.365940900000005, 17.961576700000002 59.3659917)",false,38.41651,30.0,4.6099815,612639521770569727,612639521770569727,8
1391,280776484,10196396519,25746884,residential,Svalgränd,30,,,asphalt,"[280776484, 1697498881, 10196396519]","LINESTRING (17.9587927 59.3659868, 17.958863 59.365965, 17.9593677 59.365803500000005)",false,38.43012,30.0,4.611614,612639521770569727,612639521770569727,8
1392,423917,105412824,301974926,unclassified,Ursviksvägen,30,yes,1,asphalt,"[423917, 11343897097, 9578078155, 105412824]","LINESTRING (17.969919100000002 59.380667200000005, 17.969794800000003 59.3807775, 17.9695368 59.38094830000001, 17.9693323 59.381046600000005)",false,54.029297,30.0,6.4835157,612639521669906431,612639521669906431,8
1393,269742808,56542932,43471641,residential,Humblegatan,30,,,asphalt,"[269742808, 10311400900, 4157876198, 56542932]","LINESTRING (17.965868500000003 59.3607802, 17.9657378 59.3608868, 17.965382700000003 59.3612413, 17.9653226 59.3612971)",false,65.312805,30.0,7.8375363,612639521709752319,612639521709752319,8
1394,103885444,10864485396,12834633,residential,Skidbacken,30,,,asphalt,"[103885444, 10864485396]","LINESTRING (17.955866800000003 59.376862900000006, 17.9565218 59.3765714)",false,49.26517,30.0,5.911821,612639521667809279,612639521667809279,8
1395,117210734,539181850,24239897,unclassified,Milstensvägen,30,,,asphalt,"[117210734, 539181850]","LINESTRING (17.955564900000002 59.3843668, 17.9552601 59.3839563)",false,48.80002,30.0,5.856002,612639521663614975,612639521663614975,8
1396,280776484,267952881,25746761,tertiary,Ursviksvägen,40,,2,asphalt,"[280776484, 1316890543, 267952881]","LINESTRING (17.9587927 59.3659868, 17.9592588 59.3665643, 17.9593425 59.3666953)",false,84.75249,40.0,7.6277237,612639521770569727,612639521770569727,8
1397,8248062006,280777198,25746884,residential,Svalgränd,30,,,asphalt,"[8248062006, 280777198]","LINESTRING (17.9602495 59.365521300000005, 17.9607749 59.3653532)",false,35.15119,30.0,4.218143,612639521770569727,612639521770569727,8
1398,1696502596,280778277,24651227,residential,Esplanaden,30,,2,asphalt,"[1696502596, 1845062893, 280778277]","LINESTRING (17.966193800000003 59.3632866, 17.966538200000002 59.36358070000001, 17.966639 59.363666800000004)",false,49.23083,30.0,5.9077,612639521709752319,612639521709752319,8
1399,280784411,333658986,42659190,residential,Sturegatan,30,,,asphalt,"[280784411, 11177370961, 333658986]","LINESTRING (17.9727375 59.361697500000005, 17.972937100000003 59.361635500000006, 17.9739291 59.361327300000006)",false,79.08265,30.0,9.489919,612639521709752319,612639521709752319,8
1400,280785076,1017320793,146215711,residential,Vintergatan,30,,,asphalt,"[280785076, 280785345, 1017320793]","LINESTRING (17.9791135 59.362042200000005, 17.9791695 59.361895000000004, 17.979115 59.3618242)",false,25.129358,30.0,3.0155232,612639521701363711,612639521701363711,8
1401,10217164336,304089437,146215716,residential,Kyrkogatan,30,no,,asphalt,"[10217164336, 304089441, 10057311018, 10057311019, 10057311024, 10057311022, 304089437]","LINESTRING (17.971505500000003 59.364748500000005, 17.971536500000003 59.36477300000001, 17.9716276 59.364831900000006, 17.9717166 59.3648765, 17.9717808 59.364889700000006, 17.971838400000003 59.3649016, 17.9719671 59.364915)",false,33.54068,30.0,4.024882,612639521709752319,612639521709752319,8
1402,459614180,310084642,121963742,residential,Kanalstigen,30,,,asphalt,"[459614180, 310084641, 310084642]","LINESTRING (17.9559436 59.368096800000004, 17.9557863 59.3681089, 17.954468900000002 59.368183300000005)",false,84.10873,30.0,10.093047,612639521770569727,612639521770569727,8
1403,459614197,459614262,121963743,residential,Hästhagsgatan,30,,,asphalt,"[459614197, 310085264, 459614262]","LINESTRING (17.9554633 59.3672623, 17.9560301 59.366870000000006, 17.9564729 59.36661530000001)",false,92.00323,30.0,11.040387,612639521770569727,612639521770569727,8
