id_a,id_b,dtw_distance,max_dtw_distance,min_dtw_distance,bearing_diff,overlap_pct,match_type
18,1119,8.811799953670764,20.479329949688495,1.325499691149494,26.354052817994727,100.0,UNIDIRECTIONAL_PARTIAL
19,1563,5.385542292280304,10.338771993611847,2.0766737259483827,2.0982970841474184,100.0,1:1_SYMMETRIC
22,670,0.31421523573400445,0.430917298641253,0.15790759340746457,0.23056753508015504,76.61080647888431,1:N_SPLIT
22,1890,17.284075447299756,31.761453129403517,2.806697765195993,3.2393881408669642,76.63627654151158,UNIDIRECTIONAL_PARTIAL
23,333,0.3952543067511469,0.7088661000356777,0.0007889827134290965,1.9331265284834274,100.0,1:N_SPLIT
23,1133,0.6173932812087317,1.2401972783197732,0.284361771594111,5.526525692062762,100.0,1:N_SPLIT
23,332,0.7141653765577223,0.7194646530797667,0.7088661000356777,2.6224259151647686,100.0,1:N_SPLIT
24,2229,5.357269662556814,5.7980495676258625,4.427461277234439,1.8365842257325085,60.76766587116909,CONFLICT
25,11,2.688949437237393,5.274352173384369,0.1035467010904178,11.808401822977544,100.0,CONFLICT
26,170,1.048458625578314,2.61195280767658,0.2518095235612063,5.970356011326601,100.0,1:N_SPLIT
26,169,1.0540660059052693,1.65193866840503,0.09522328571022169,0.09838916193723435,100.0,1:N_SPLIT
26,168,1.647379620967484,1.6483586886697144,1.6464005532652537,1.547765238571742,100.0,1:N_SPLIT
26,167,3.3232664893488826,8.197421989612215,1.642861706655803,2.6777506598688774,100.0,UNIDIRECTIONAL_PARTIAL
26,596,4.261983587590641,7.574641887445283,2.6072691425693346,7.748336743968878,100.0,UNIDIRECTIONAL_PARTIAL
26,166,8.949194494285063,9.700966998957911,8.197421989612215,5.63818761169091,100.0,UNIDIRECTIONAL_PARTIAL
27,189,2.846891554085021,3.2127241503984023,2.4227958782008763,0.06594646460598597,62.064199949766476,1:1_SYMMETRIC
28,2022,2.596876137164351,6.05705228081189,0.19957686550979123,8.32365283452873,100.0,1:1_SYMMETRIC
29,27,3.518414739861234,4.356347575350174,1.6160983284504342,14.457100880173925,100.0,1:1_SYMMETRIC
30,2469,2.4652195891746214,5.1402884917457685,0.10172361293425862,0.5221122793867607,100.0,1:1_SYMMETRIC
31,2210,0.5156878772521047,1.2226693191209022,0.08167144165724742,0.3250896466898894,100.0,1:N_SPLIT
31,2297,1.1384487960749226,3.2167795538425823,0.08167144165724742,6.735883274799164,100.0,1:N_SPLIT
31,2298,10.969960164724219,32.479541686401284,0.20921490085927583,29.410040247073084,76.95219115901286,UNIDIRECTIONAL_PARTIAL
32,2378,0.6076863470187177,1.242167337766151,0.04325810651343322,0.25269961886522196,100.0,1:1_SYMMETRIC
